Img1,Img2,rmse
ART_2020232_235021.FR,ART_2020233_000021.FR,0.0
ART_2020233_000021.FR,ART_2020233_001021.FR,0.0
ART_2020233_001021.FR,ART_2020233_002021.FR,0.0
ART_2020233_002021.FR,ART_2020233_003021.FR,0.0
ART_2020233_003021.FR,ART_2020233_004021.FR,0.0
ART_2020233_004021.FR,ART_2020233_005021.FR,0.0
ART_2020233_005021.FR,ART_2020233_010021.FR,0.0
ART_2020233_010021.FR,ART_2020233_011021.FR,0.0
ART_2020233_011021.FR,ART_2020233_012021.FR,0.0
ART_2020233_012021.FR,ART_2020233_013021.FR,0.0
ART_2020233_013021.FR,ART_2020233_014021.FR,0.0
ART_2020233_014021.FR,ART_2020233_015021.FR,0.0
ART_2020233_015021.FR,ART_2020233_020021.FR,0.0
ART_2020233_020021.FR,ART_2020233_021021.FR,0.0
ART_2020233_021021.FR,ART_2020233_022021.FR,0.0
ART_2020233_022021.FR,ART_2020233_023021.FR,0.0
ART_2020233_023021.FR,ART_2020233_024021.FR,0.0
ART_2020233_024021.FR,ART_2020233_025021.FR,0.0
ART_2020233_025021.FR,ART_2020233_030021.FR,0.0
ART_2020233_030021.FR,ART_2020233_031021.FR,0.0
ART_2020233_031021.FR,ART_2020233_032021.FR,0.0
ART_2020233_032021.FR,ART_2020233_033021.FR,0.0
ART_2020233_033021.FR,ART_2020233_034021.FR,0.0
ART_2020233_034021.FR,ART_2020233_035021.FR,0.0
ART_2020233_035021.FR,ART_2020233_040021.FR,0.0
ART_2020233_040021.FR,ART_2020233_041021.FR,0.0
ART_2020233_041021.FR,ART_2020233_042021.FR,0.0
ART_2020233_042021.FR,ART_2020233_043021.FR,0.0
ART_2020233_043021.FR,ART_2020233_044021.FR,0.0
ART_2020233_044021.FR,ART_2020233_045021.FR,0.0
ART_2020233_045021.FR,ART_2020233_050022.FR,0.0
ART_2020233_050022.FR,ART_2020233_051022.FR,0.0
ART_2020233_051022.FR,ART_2020233_052022.FR,0.0
ART_2020233_052022.FR,ART_2020233_053022.FR,0.0
ART_2020233_053022.FR,ART_2020233_054022.FR,0.0
ART_2020233_054022.FR,ART_2020233_055022.FR,0.0
ART_2020233_055022.FR,ART_2020233_060022.FR,0.0
ART_2020233_060022.FR,ART_2020233_061022.FR,0.0
ART_2020233_061022.FR,ART_2020233_062022.FR,0.0
ART_2020233_062022.FR,ART_2020233_063022.FR,0.0
ART_2020233_063022.FR,ART_2020233_064022.FR,0.0
ART_2020233_064022.FR,ART_2020233_065022.FR,0.0
ART_2020233_065022.FR,ART_2020233_070022.FR,0.0
ART_2020233_070022.FR,ART_2020233_071022.FR,0.0
ART_2020233_071022.FR,ART_2020233_072022.FR,0.0
ART_2020233_072022.FR,ART_2020233_073022.FR,0.0
ART_2020233_073022.FR,ART_2020233_074022.FR,0.0
ART_2020233_074022.FR,ART_2020233_075022.FR,0.0
ART_2020233_075022.FR,ART_2020233_080022.FR,0.0
ART_2020233_080022.FR,ART_2020233_081022.FR,0.0
ART_2020233_081022.FR,ART_2020233_082022.FR,0.0
ART_2020233_082022.FR,ART_2020233_083022.FR,0.0
ART_2020233_083022.FR,ART_2020233_084022.FR,0.0
ART_2020233_084022.FR,ART_2020233_085022.FR,0.0
ART_2020233_085022.FR,ART_2020233_090022.FR,0.0
ART_2020233_090022.FR,ART_2020233_091022.FR,0.0
ART_2020233_091022.FR,ART_2020233_092022.FR,0.0
ART_2020233_092022.FR,ART_2020233_093022.FR,0.0
ART_2020233_093022.FR,ART_2020233_094022.FR,0.0
ART_2020233_094022.FR,ART_2020233_095022.FR,0.28895488
ART_2020233_095022.FR,ART_2020233_100022.FR,5.7751365
ART_2020233_100022.FR,ART_2020233_101022.FR,13.841092
ART_2020233_101022.FR,ART_2020233_102022.FR,16.544855
ART_2020233_102022.FR,ART_2020233_103022.FR,18.044477
ART_2020233_103022.FR,ART_2020233_104022.FR,19.684647
ART_2020233_104022.FR,ART_2020233_105022.FR,20.22452
ART_2020233_105022.FR,ART_2020233_110022.FR,19.895237
ART_2020233_110022.FR,ART_2020233_111022.FR,19.896936
ART_2020233_111022.FR,ART_2020233_112022.FR,19.288645
ART_2020233_112022.FR,ART_2020233_113022.FR,17.623343
ART_2020233_113022.FR,ART_2020233_114022.FR,16.316526
ART_2020233_114022.FR,ART_2020233_115022.FR,15.178798
ART_2020233_115022.FR,ART_2020233_120022.FR,14.7158375
ART_2020233_120022.FR,ART_2020233_121022.FR,14.27831
ART_2020233_121022.FR,ART_2020233_122022.FR,13.627636
ART_2020233_122022.FR,ART_2020233_123022.FR,13.1751
ART_2020233_123022.FR,ART_2020233_124022.FR,12.475195
ART_2020233_124022.FR,ART_2020233_125022.FR,12.171646
ART_2020233_125022.FR,ART_2020233_130022.FR,11.928847
ART_2020233_130022.FR,ART_2020233_131022.FR,11.713112
ART_2020233_131022.FR,ART_2020233_132022.FR,11.548932
ART_2020233_132022.FR,ART_2020233_133022.FR,11.434327
ART_2020233_133022.FR,ART_2020233_134022.FR,11.313212
ART_2020233_134022.FR,ART_2020233_135022.FR,11.136487
ART_2020233_135022.FR,ART_2020233_140022.FR,11.107738
ART_2020233_140022.FR,ART_2020233_141022.FR,11.011939
ART_2020233_141022.FR,ART_2020233_142022.FR,11.20617
ART_2020233_142022.FR,ART_2020233_143022.FR,11.465057
ART_2020233_143022.FR,ART_2020233_144022.FR,11.501785
ART_2020233_144022.FR,ART_2020233_145022.FR,11.318419
ART_2020233_145022.FR,ART_2020233_150022.FR,11.2349
ART_2020233_150022.FR,ART_2020233_151022.FR,11.246361
ART_2020233_151022.FR,ART_2020233_152022.FR,11.275989
ART_2020233_152022.FR,ART_2020233_153022.FR,11.31449
ART_2020233_153022.FR,ART_2020233_154022.FR,11.29103
ART_2020233_154022.FR,ART_2020233_155022.FR,11.381271
ART_2020233_155022.FR,ART_2020233_160022.FR,11.42886
ART_2020233_160022.FR,ART_2020233_161022.FR,11.510464
ART_2020233_161022.FR,ART_2020233_162022.FR,11.594943
ART_2020233_162022.FR,ART_2020233_163022.FR,11.651343
ART_2020233_163022.FR,ART_2020233_164022.FR,11.767608
ART_2020233_164022.FR,ART_2020233_165022.FR,11.857682
ART_2020233_165022.FR,ART_2020233_170021.FR,11.981981
ART_2020233_170021.FR,ART_2020233_171021.FR,12.106739
ART_2020233_171021.FR,ART_2020233_172021.FR,12.260974
ART_2020233_172021.FR,ART_2020233_173021.FR,12.376848
ART_2020233_173021.FR,ART_2020233_174021.FR,12.471842
ART_2020233_174021.FR,ART_2020233_175021.FR,12.689686
ART_2020233_175021.FR,ART_2020233_180021.FR,12.758424
ART_2020233_180021.FR,ART_2020233_181021.FR,12.935075
ART_2020233_181021.FR,ART_2020233_182021.FR,13.129795
ART_2020233_182021.FR,ART_2020233_183021.FR,13.34029
ART_2020233_183021.FR,ART_2020233_184021.FR,13.561517
ART_2020233_184021.FR,ART_2020233_185021.FR,13.791678
ART_2020233_185021.FR,ART_2020233_190021.FR,14.07789
ART_2020233_190021.FR,ART_2020233_191021.FR,14.314062
ART_2020233_191021.FR,ART_2020233_192021.FR,14.604825
ART_2020233_192021.FR,ART_2020233_193021.FR,14.871821
ART_2020233_193021.FR,ART_2020233_194021.FR,15.045432
ART_2020233_194021.FR,ART_2020233_195021.FR,15.147215
ART_2020233_195021.FR,ART_2020233_200021.FR,14.797287
ART_2020233_200021.FR,ART_2020233_201021.FR,13.358372
ART_2020233_201021.FR,ART_2020233_202021.FR,12.138966
ART_2020233_202021.FR,ART_2020233_203021.FR,11.416255
ART_2020233_203021.FR,ART_2020233_204021.FR,10.629816
ART_2020233_204021.FR,ART_2020233_205021.FR,9.8247385
ART_2020233_205021.FR,ART_2020233_210021.FR,8.795132
ART_2020233_210021.FR,ART_2020233_211021.FR,7.630712
ART_2020233_211021.FR,ART_2020233_212021.FR,7.467818
ART_2020233_212021.FR,ART_2020233_213021.FR,7.1554303
ART_2020233_213021.FR,ART_2020233_214021.FR,4.529621
ART_2020233_214021.FR,ART_2020233_215021.FR,4.5341625
ART_2020233_215021.FR,ART_2020233_220021.FR,3.4866166
ART_2020233_220021.FR,ART_2020233_221021.FR,0.4510516
ART_2020233_221021.FR,ART_2020233_222021.FR,0.0
ART_2020233_222021.FR,ART_2020233_223021.FR,0.0
ART_2020233_223021.FR,ART_2020233_224021.FR,0.0
ART_2020233_224021.FR,ART_2020233_225021.FR,0.0
ART_2020233_225021.FR,ART_2020233_230021.FR,0.0
ART_2020233_230021.FR,ART_2020233_231021.FR,0.0
ART_2020233_231021.FR,ART_2020233_232021.FR,0.0
ART_2020233_232021.FR,ART_2020233_233021.FR,0.0
ART_2020233_233021.FR,ART_2020233_234021.FR,0.0
ART_2020233_234021.FR,ART_2020233_235021.FR,0.0
ART_2020233_235021.FR,ART_2020234_000021.FR,0.0
ART_2020234_000021.FR,ART_2020234_001021.FR,0.0
ART_2020234_001021.FR,ART_2020234_002021.FR,0.0
ART_2020234_002021.FR,ART_2020234_003021.FR,0.0
ART_2020234_003021.FR,ART_2020234_004021.FR,0.0
ART_2020234_004021.FR,ART_2020234_005021.FR,0.0
ART_2020234_005021.FR,ART_2020234_010021.FR,0.0
ART_2020234_010021.FR,ART_2020234_011021.FR,0.0
ART_2020234_011021.FR,ART_2020234_012021.FR,0.0
ART_2020234_012021.FR,ART_2020234_013021.FR,0.0
ART_2020234_013021.FR,ART_2020234_014021.FR,0.0
ART_2020234_014021.FR,ART_2020234_015021.FR,0.0
ART_2020234_015021.FR,ART_2020234_020021.FR,0.0
ART_2020234_020021.FR,ART_2020234_021021.FR,0.0
ART_2020234_021021.FR,ART_2020234_022021.FR,0.0
ART_2020234_022021.FR,ART_2020234_023021.FR,0.0
ART_2020234_023021.FR,ART_2020234_024021.FR,0.0
ART_2020234_024021.FR,ART_2020234_025021.FR,0.0
ART_2020234_025021.FR,ART_2020234_030021.FR,0.0
ART_2020234_030021.FR,ART_2020234_031021.FR,0.0
ART_2020234_031021.FR,ART_2020234_032021.FR,0.0
ART_2020234_032021.FR,ART_2020234_033021.FR,0.0
ART_2020234_033021.FR,ART_2020234_034021.FR,0.0
ART_2020234_034021.FR,ART_2020234_035021.FR,0.0
ART_2020234_035021.FR,ART_2020234_040021.FR,0.0
ART_2020234_040021.FR,ART_2020234_041021.FR,0.0
ART_2020234_041021.FR,ART_2020234_042021.FR,0.0
ART_2020234_042021.FR,ART_2020234_043021.FR,0.0
ART_2020234_043021.FR,ART_2020234_044021.FR,0.0
ART_2020234_044021.FR,ART_2020234_045021.FR,0.0
ART_2020234_045021.FR,ART_2020234_050021.FR,0.0
ART_2020234_050021.FR,ART_2020234_051021.FR,0.0
ART_2020234_051021.FR,ART_2020234_052021.FR,0.0
ART_2020234_052021.FR,ART_2020234_053021.FR,0.0
ART_2020234_053021.FR,ART_2020234_054021.FR,0.0
ART_2020234_054021.FR,ART_2020234_055021.FR,0.0
ART_2020234_055021.FR,ART_2020234_060021.FR,0.0
ART_2020234_060021.FR,ART_2020234_061021.FR,0.0
ART_2020234_061021.FR,ART_2020234_062021.FR,0.0
ART_2020234_062021.FR,ART_2020234_063021.FR,0.0
ART_2020234_063021.FR,ART_2020234_064021.FR,0.0
ART_2020234_064021.FR,ART_2020234_065021.FR,0.0
ART_2020234_065021.FR,ART_2020234_070021.FR,0.0
ART_2020234_070021.FR,ART_2020234_071021.FR,0.0
ART_2020234_071021.FR,ART_2020234_072021.FR,0.0
ART_2020234_072021.FR,ART_2020234_073021.FR,0.0
ART_2020234_073021.FR,ART_2020234_074021.FR,0.0
ART_2020234_074021.FR,ART_2020234_075021.FR,0.0
ART_2020234_075021.FR,ART_2020234_080021.FR,0.0
ART_2020234_080021.FR,ART_2020234_081021.FR,0.0
ART_2020234_081021.FR,ART_2020234_082021.FR,0.0
ART_2020234_082021.FR,ART_2020234_083021.FR,0.0
ART_2020234_083021.FR,ART_2020234_084021.FR,0.0
ART_2020234_084021.FR,ART_2020234_085021.FR,0.0
ART_2020234_085021.FR,ART_2020234_090021.FR,0.0
ART_2020234_090021.FR,ART_2020234_091021.FR,0.0
ART_2020234_091021.FR,ART_2020234_092021.FR,0.0
ART_2020234_092021.FR,ART_2020234_093021.FR,0.0
ART_2020234_093021.FR,ART_2020234_094021.FR,0.0
ART_2020234_094021.FR,ART_2020234_095021.FR,0.8914544
ART_2020234_095021.FR,ART_2020234_100021.FR,9.624691
ART_2020234_100021.FR,ART_2020234_101021.FR,16.200518
ART_2020234_101021.FR,ART_2020234_102021.FR,16.51108
ART_2020234_102021.FR,ART_2020234_103021.FR,19.153465
ART_2020234_103021.FR,ART_2020234_104021.FR,17.464058
ART_2020234_104021.FR,ART_2020234_105021.FR,16.085968
ART_2020234_105021.FR,ART_2020234_110021.FR,15.745581
ART_2020234_110021.FR,ART_2020234_111021.FR,14.92449
ART_2020234_111021.FR,ART_2020234_112021.FR,14.14409
ART_2020234_112021.FR,ART_2020234_113021.FR,12.7680855
ART_2020234_113021.FR,ART_2020234_114021.FR,11.7359
ART_2020234_114021.FR,ART_2020234_115021.FR,11.280789
ART_2020234_115021.FR,ART_2020234_120021.FR,11.247381
ART_2020234_120021.FR,ART_2020234_121021.FR,10.823241
ART_2020234_121021.FR,ART_2020234_122021.FR,10.352867
ART_2020234_122021.FR,ART_2020234_123021.FR,10.147429
ART_2020234_123021.FR,ART_2020234_124021.FR,9.414427
ART_2020234_124021.FR,ART_2020234_125021.FR,9.258968
ART_2020234_125021.FR,ART_2020234_130021.FR,9.05958
ART_2020234_130021.FR,ART_2020234_131021.FR,8.965371
ART_2020234_131021.FR,ART_2020234_132021.FR,8.865972
ART_2020234_132021.FR,ART_2020234_133021.FR,8.765688
ART_2020234_133021.FR,ART_2020234_134021.FR,8.66219
ART_2020234_134021.FR,ART_2020234_135021.FR,8.582161
ART_2020234_135021.FR,ART_2020234_140021.FR,8.540627
ART_2020234_140021.FR,ART_2020234_141021.FR,8.524175
ART_2020234_141021.FR,ART_2020234_142021.FR,8.729556
ART_2020234_142021.FR,ART_2020234_143021.FR,8.990184
ART_2020234_143021.FR,ART_2020234_144021.FR,9.130159
ART_2020234_144021.FR,ART_2020234_145021.FR,8.933185
ART_2020234_145021.FR,ART_2020234_150021.FR,8.781596
ART_2020234_150021.FR,ART_2020234_151021.FR,8.689523
ART_2020234_151021.FR,ART_2020234_152021.FR,8.635741
ART_2020234_152021.FR,ART_2020234_153021.FR,8.603891
ART_2020234_153021.FR,ART_2020234_154021.FR,8.602389
ART_2020234_154021.FR,ART_2020234_155021.FR,8.615325
ART_2020234_155021.FR,ART_2020234_160021.FR,8.581055
ART_2020234_160021.FR,ART_2020234_161021.FR,8.594494
ART_2020234_161021.FR,ART_2020234_162021.FR,8.667396
ART_2020234_162021.FR,ART_2020234_163021.FR,8.666768
ART_2020234_163021.FR,ART_2020234_164021.FR,8.741935
ART_2020234_164021.FR,ART_2020234_165021.FR,8.808439
ART_2020234_165021.FR,ART_2020234_170021.FR,8.874725
ART_2020234_170021.FR,ART_2020234_171021.FR,8.955195
ART_2020234_171021.FR,ART_2020234_172021.FR,8.980919
ART_2020234_172021.FR,ART_2020234_173021.FR,8.997491
ART_2020234_173021.FR,ART_2020234_174021.FR,8.9785795
ART_2020234_174021.FR,ART_2020234_175021.FR,9.129455
ART_2020234_175021.FR,ART_2020234_180021.FR,9.129343
ART_2020234_180021.FR,ART_2020234_181021.FR,9.346917
ART_2020234_181021.FR,ART_2020234_182021.FR,9.3176
ART_2020234_182021.FR,ART_2020234_183021.FR,9.476789
ART_2020234_183021.FR,ART_2020234_184021.FR,9.58262
ART_2020234_184021.FR,ART_2020234_185021.FR,9.728098
ART_2020234_185021.FR,ART_2020234_190021.FR,9.9577675
ART_2020234_190021.FR,ART_2020234_191021.FR,10.094581
ART_2020234_191021.FR,ART_2020234_192021.FR,10.350528
ART_2020234_192021.FR,ART_2020234_193021.FR,10.6084795
ART_2020234_193021.FR,ART_2020234_194021.FR,10.836632
ART_2020234_194021.FR,ART_2020234_195021.FR,10.975844
ART_2020234_195021.FR,ART_2020234_200021.FR,11.34468
ART_2020234_200021.FR,ART_2020234_201021.FR,10.499084
ART_2020234_201021.FR,ART_2020234_202021.FR,8.503134
ART_2020234_202021.FR,ART_2020234_203021.FR,7.487515
ART_2020234_203021.FR,ART_2020234_204021.FR,6.3341513
ART_2020234_204021.FR,ART_2020234_205021.FR,5.6633654
ART_2020234_205021.FR,ART_2020234_210021.FR,4.9483247
ART_2020234_210021.FR,ART_2020234_211021.FR,4.85901
ART_2020234_211021.FR,ART_2020234_212021.FR,5.484124
ART_2020234_212021.FR,ART_2020234_213021.FR,6.2717013
ART_2020234_213021.FR,ART_2020234_214021.FR,4.6406507
ART_2020234_214021.FR,ART_2020234_215021.FR,5.117615
ART_2020234_215021.FR,ART_2020234_220021.FR,4.144011
ART_2020234_220021.FR,ART_2020234_221021.FR,0.7019353
ART_2020234_221021.FR,ART_2020234_222021.FR,0.0
ART_2020234_222021.FR,ART_2020234_223021.FR,0.0
ART_2020234_223021.FR,ART_2020234_224021.FR,0.0
ART_2020234_224021.FR,ART_2020234_225021.FR,0.0
ART_2020234_225021.FR,ART_2020234_230021.FR,0.0
ART_2020234_230021.FR,ART_2020234_231021.FR,0.0
ART_2020234_231021.FR,ART_2020234_232021.FR,0.0
ART_2020234_232021.FR,ART_2020234_233021.FR,0.0
ART_2020234_233021.FR,ART_2020234_234021.FR,0.0
ART_2020234_234021.FR,ART_2020234_235021.FR,0.0
ART_2020234_235021.FR,ART_2020235_000021.FR,0.0
ART_2020235_000021.FR,ART_2020235_001021.FR,0.0
ART_2020235_001021.FR,ART_2020235_002021.FR,0.0
ART_2020235_002021.FR,ART_2020235_003021.FR,0.0
ART_2020235_003021.FR,ART_2020235_004021.FR,0.0
ART_2020235_004021.FR,ART_2020235_005021.FR,0.0
ART_2020235_005021.FR,ART_2020235_010021.FR,0.0
ART_2020235_010021.FR,ART_2020235_011021.FR,0.0
ART_2020235_011021.FR,ART_2020235_012021.FR,0.0
ART_2020235_012021.FR,ART_2020235_013021.FR,0.0
ART_2020235_013021.FR,ART_2020235_014021.FR,0.0
ART_2020235_014021.FR,ART_2020235_015021.FR,0.0
ART_2020235_015021.FR,ART_2020235_020021.FR,0.0
ART_2020235_020021.FR,ART_2020235_021021.FR,0.0
ART_2020235_021021.FR,ART_2020235_022021.FR,0.0
ART_2020235_022021.FR,ART_2020235_023021.FR,0.0
ART_2020235_023021.FR,ART_2020235_024021.FR,0.0
ART_2020235_024021.FR,ART_2020235_025021.FR,0.0
ART_2020235_025021.FR,ART_2020235_030021.FR,0.0
ART_2020235_030021.FR,ART_2020235_031021.FR,0.0
ART_2020235_031021.FR,ART_2020235_032021.FR,0.0
ART_2020235_032021.FR,ART_2020235_033021.FR,0.0
ART_2020235_033021.FR,ART_2020235_034021.FR,0.0
ART_2020235_034021.FR,ART_2020235_035021.FR,0.0
ART_2020235_035021.FR,ART_2020235_040021.FR,0.0
ART_2020235_040021.FR,ART_2020235_041021.FR,0.0
ART_2020235_041021.FR,ART_2020235_042021.FR,0.0
ART_2020235_042021.FR,ART_2020235_043021.FR,0.0
ART_2020235_043021.FR,ART_2020235_044021.FR,0.0
ART_2020235_044021.FR,ART_2020235_045021.FR,0.0
ART_2020235_045021.FR,ART_2020235_050021.FR,0.0
ART_2020235_050021.FR,ART_2020235_051021.FR,0.0
ART_2020235_051021.FR,ART_2020235_052021.FR,0.0
ART_2020235_052021.FR,ART_2020235_053021.FR,0.0
ART_2020235_053021.FR,ART_2020235_054021.FR,0.0
ART_2020235_054021.FR,ART_2020235_055021.FR,0.0
ART_2020235_055021.FR,ART_2020235_060021.FR,0.0
ART_2020235_060021.FR,ART_2020235_061021.FR,0.0
ART_2020235_061021.FR,ART_2020235_062021.FR,0.0
ART_2020235_062021.FR,ART_2020235_063021.FR,0.0
ART_2020235_063021.FR,ART_2020235_064021.FR,0.0
ART_2020235_064021.FR,ART_2020235_065021.FR,0.0
ART_2020235_065021.FR,ART_2020235_070021.FR,0.0
ART_2020235_070021.FR,ART_2020235_071021.FR,0.0
ART_2020235_071021.FR,ART_2020235_072021.FR,0.0
ART_2020235_072021.FR,ART_2020235_073021.FR,0.0
ART_2020235_073021.FR,ART_2020235_074021.FR,0.0
ART_2020235_074021.FR,ART_2020235_075021.FR,0.0
ART_2020235_075021.FR,ART_2020235_080021.FR,0.0
ART_2020235_080021.FR,ART_2020235_081021.FR,0.0
ART_2020235_081021.FR,ART_2020235_082021.FR,0.0
ART_2020235_082021.FR,ART_2020235_083021.FR,0.0
ART_2020235_083021.FR,ART_2020235_084021.FR,0.0
ART_2020235_084021.FR,ART_2020235_085021.FR,0.0
ART_2020235_085021.FR,ART_2020235_090021.FR,0.0
ART_2020235_090021.FR,ART_2020235_091021.FR,0.0
ART_2020235_091021.FR,ART_2020235_092021.FR,0.0
ART_2020235_092021.FR,ART_2020235_093021.FR,0.0
ART_2020235_093021.FR,ART_2020235_094021.FR,0.0
ART_2020235_094021.FR,ART_2020235_095021.FR,2.0338573
ART_2020235_095021.FR,ART_2020235_100021.FR,11.528009
ART_2020235_100021.FR,ART_2020235_101021.FR,12.574019
ART_2020235_101021.FR,ART_2020235_102021.FR,13.340095
ART_2020235_102021.FR,ART_2020235_103021.FR,12.4687805
ART_2020235_103021.FR,ART_2020235_104021.FR,10.790579
ART_2020235_104021.FR,ART_2020235_105021.FR,10.540569
ART_2020235_105021.FR,ART_2020235_110021.FR,10.294791
ART_2020235_110021.FR,ART_2020235_111021.FR,10.149354
ART_2020235_111021.FR,ART_2020235_112021.FR,9.528656
ART_2020235_112021.FR,ART_2020235_113021.FR,8.782259
ART_2020235_113021.FR,ART_2020235_114021.FR,8.17098
ART_2020235_114021.FR,ART_2020235_115021.FR,8.834457
ART_2020235_115021.FR,ART_2020235_120021.FR,8.985849
ART_2020235_120021.FR,ART_2020235_121021.FR,8.862686
ART_2020235_121021.FR,ART_2020235_122021.FR,7.5120554
ART_2020235_122021.FR,ART_2020235_123021.FR,7.3026915
ART_2020235_123021.FR,ART_2020235_124021.FR,6.3918805
ART_2020235_124021.FR,ART_2020235_125021.FR,6.2674775
ART_2020235_125021.FR,ART_2020235_130021.FR,6.180131
ART_2020235_130021.FR,ART_2020235_131021.FR,6.1028523
ART_2020235_131021.FR,ART_2020235_132021.FR,6.0133057
ART_2020235_132021.FR,ART_2020235_133021.FR,5.948856
ART_2020235_133021.FR,ART_2020235_134021.FR,5.8732533
ART_2020235_134021.FR,ART_2020235_135021.FR,5.8536468
ART_2020235_135021.FR,ART_2020235_140021.FR,5.82314
ART_2020235_140021.FR,ART_2020235_141021.FR,5.833963
ART_2020235_141021.FR,ART_2020235_142021.FR,5.982207
ART_2020235_142021.FR,ART_2020235_143021.FR,6.230194
ART_2020235_143021.FR,ART_2020235_144021.FR,6.324533
ART_2020235_144021.FR,ART_2020235_145021.FR,6.274956
ART_2020235_145021.FR,ART_2020235_150021.FR,6.2036357
ART_2020235_150021.FR,ART_2020235_151021.FR,6.202895
ART_2020235_151021.FR,ART_2020235_152021.FR,6.2071114
ART_2020235_152021.FR,ART_2020235_153021.FR,6.24298
ART_2020235_153021.FR,ART_2020235_154021.FR,6.3335056
ART_2020235_154021.FR,ART_2020235_155021.FR,6.3251147
ART_2020235_155021.FR,ART_2020235_160021.FR,6.3484573
ART_2020235_160021.FR,ART_2020235_161021.FR,6.3837094
ART_2020235_161021.FR,ART_2020235_162021.FR,6.416574
ART_2020235_162021.FR,ART_2020235_163021.FR,6.459462
ART_2020235_163021.FR,ART_2020235_164021.FR,6.521368
ART_2020235_164021.FR,ART_2020235_165021.FR,6.613674
ART_2020235_165021.FR,ART_2020235_170021.FR,6.6353006
ART_2020235_170021.FR,ART_2020235_171021.FR,6.730293
ART_2020235_171021.FR,ART_2020235_172021.FR,6.848893
ART_2020235_172021.FR,ART_2020235_173021.FR,6.9007807
ART_2020235_173021.FR,ART_2020235_174021.FR,6.9719353
ART_2020235_174021.FR,ART_2020235_175021.FR,7.1278305
ART_2020235_175021.FR,ART_2020235_180021.FR,7.164104
ART_2020235_180021.FR,ART_2020235_181021.FR,7.265123
ART_2020235_181021.FR,ART_2020235_182021.FR,7.34004
ART_2020235_182021.FR,ART_2020235_183021.FR,7.476182
ART_2020235_183021.FR,ART_2020235_184021.FR,7.6009645
ART_2020235_184021.FR,ART_2020235_185021.FR,7.7139077
ART_2020235_185021.FR,ART_2020235_190021.FR,7.891223
ART_2020235_190021.FR,ART_2020235_191021.FR,7.996256
ART_2020235_191021.FR,ART_2020235_192021.FR,8.151431
ART_2020235_192021.FR,ART_2020235_193021.FR,8.270783
ART_2020235_193021.FR,ART_2020235_194021.FR,8.607999
ART_2020235_194021.FR,ART_2020235_195021.FR,8.573826
ART_2020235_195021.FR,ART_2020235_200021.FR,8.833875
ART_2020235_200021.FR,ART_2020235_201021.FR,8.422983
