Img,Min,Max,Mean,Black Rows,Black cols,Next img,RMSE
ART_2020304_142018.FR,2.2599967,103.981224,22.745548,0,0,ART_2020304_143018.FR,7.691676
ART_2020304_143018.FR,1.8834832,104.98217,23.130322,0,0,ART_2020304_144018.FR,7.831012
ART_2020304_144018.FR,1.3448368,106.80002,23.204931,0,0,ART_2020304_145018.FR,7.8559966
ART_2020304_145018.FR,1.9654946,106.662766,23.018545,0,0,ART_2020304_150018.FR,7.7950044
ART_2020304_150018.FR,1.5109565,105.73506,22.858997,0,0,ART_2020304_151018.FR,7.8198533
ART_2020304_151018.FR,2.2013319,105.08068,22.81532,0,0,ART_2020304_152018.FR,7.915573
ART_2020304_152018.FR,2.4237854,104.510254,22.837263,0,0,ART_2020304_153018.FR,7.969212
ART_2020304_153018.FR,2.4031389,105.550125,22.87176,0,0,ART_2020304_154018.FR,8.065267
ART_2020304_154018.FR,2.3257813,106.57274,22.906332,0,0,ART_2020304_155018.FR,8.176214
ART_2020304_155018.FR,2.4313598,107.95982,22.95127,0,0,ART_2020304_160018.FR,8.275781
ART_2020304_160018.FR,2.0573874,109.5204,23.003082,0,0,ART_2020304_161018.FR,8.431469
ART_2020304_161018.FR,2.7057,111.169174,23.062588,0,0,ART_2020304_162018.FR,8.551707
ART_2020304_162018.FR,2.7021487,112.712074,23.117651,0,0,ART_2020304_163018.FR,8.664264
ART_2020304_163018.FR,1.9666057,115.0602,23.149101,0,0,ART_2020304_164018.FR,8.792179
ART_2020304_164018.FR,2.6757991,117.602425,23.153755,0,0,ART_2020304_165018.FR,8.9114485
ART_2020304_165018.FR,2.51885,120.58122,23.154373,0,0,ART_2020304_170018.FR,9.063122
ART_2020304_170018.FR,1.7224163,124.00855,23.146301,0,0,ART_2020304_171018.FR,9.199785
ART_2020304_171018.FR,2.6995068,127.886116,23.12615,0,0,ART_2020304_172018.FR,9.347205
ART_2020304_172018.FR,2.5352776,130.1835,23.107891,0,0,ART_2020304_173018.FR,9.48256
ART_2020304_173018.FR,2.4833434,134.4928,23.081032,0,0,ART_2020304_174018.FR,9.653846
ART_2020304_174018.FR,2.2240975,139.75955,23.0617,0,0,ART_2020304_175018.FR,9.797554
ART_2020304_175018.FR,2.562463,145.6091,23.029348,0,0,ART_2020304_180018.FR,9.912145
ART_2020304_180018.FR,2.5918772,150.8927,23.002943,0,0,ART_2020304_181018.FR,10.027642
ART_2020304_181018.FR,2.548272,158.45428,22.962616,0,0,ART_2020304_182018.FR,10.196037
ART_2020304_182018.FR,2.512535,167.1579,22.94037,0,0,ART_2020304_183018.FR,10.300288
ART_2020304_183018.FR,2.4481237,173.92336,22.94541,0,0,ART_2020304_184018.FR,10.45217
ART_2020304_184018.FR,2.497016,184.95728,22.997818,0,0,ART_2020304_185018.FR,10.669375
ART_2020304_185018.FR,2.4136505,197.85529,23.105125,0,0,ART_2020304_190018.FR,10.900048
ART_2020304_190018.FR,2.645194,212.96227,23.19692,0,0,ART_2020304_191018.FR,11.062846
ART_2020304_191018.FR,2.6407273,226.79443,23.063473,0,0,ART_2020304_192018.FR,11.119868
ART_2020304_192018.FR,2.541265,226.5069,22.60943,0,0,ART_2020304_193018.FR,10.990607
ART_2020304_193018.FR,2.62078,245.26642,22.062317,0,0,ART_2020304_194018.FR,10.871767
ART_2020304_194018.FR,2.640876,267.4553,21.62876,0,0,ART_2020304_195018.FR,10.863085
ART_2020304_195018.FR,2.543859,288.44714,21.3371,0,0,ART_2020304_200018.FR,10.950642
ART_2020304_200018.FR,2.371155,337.8324,21.116697,0,0,ART_2020304_201018.FR,11.130793
ART_2020304_201018.FR,2.4166617,339.966,20.90365,0,0,ART_2020304_202018.FR,11.297698
ART_2020304_202018.FR,1.4303428,366.2541,20.571737,0,0,ART_2020304_203018.FR,12.215032
ART_2020304_203018.FR,2.0593648,331.87704,19.442705,0,0,ART_2020304_204018.FR,11.337624
ART_2020304_204018.FR,2.8324554,324.88184,18.05571,0,0,ART_2020304_205018.FR,9.944454
ART_2020304_205018.FR,2.0265148,382.9168,16.642628,0,0,ART_2020304_210018.FR,9.204226
ART_2020304_210018.FR,0.0,331.73917,15.077643,0,0,ART_2020304_211018.FR,8.288355
ART_2020304_211018.FR,0.0,227.93993,13.399982,0,0,ART_2020304_212018.FR,7.0952106
ART_2020304_212018.FR,0.0,227.40372,11.766807,0,0,ART_2020304_213018.FR,7.0108685
ART_2020304_213018.FR,0.0,227.83264,9.759878,0,10,ART_2020304_214018.FR,5.266245
ART_2020304_214018.FR,0.0,202.12889,8.051605,0,24,ART_2020304_215018.FR,4.8906837
ART_2020304_215018.FR,0.0,203.548,6.3088713,0,33,ART_2020304_220018.FR,4.4097233
ART_2020304_220018.FR,0.0,171.18231,4.6777883,0,39,ART_2020304_221018.FR,3.9720528
ART_2020304_221018.FR,0.0,173.91364,3.1393223,0,45,ART_2020304_222018.FR,4.7789783
ART_2020304_222018.FR,0.0,169.38058,1.4804184,0,50,ART_2020304_223018.FR,4.97885
ART_2020304_223018.FR,0.0,160.60904,0.20346746,0,55,ART_2020304_224018.FR,1.7742437
ART_2020305_084018.FR,0.0,0.0,0.0,70,76,ART_2020305_085018.FR,19.344923
ART_2020305_085018.FR,0.0,215.39093,5.762625,0,50,ART_2020305_090018.FR,19.616697
ART_2020305_090018.FR,0.0,306.0045,11.842487,0,45,ART_2020305_091018.FR,17.724648
ART_2020305_091018.FR,0.0,271.42535,16.634693,0,39,ART_2020305_092018.FR,15.85794
ART_2020305_092018.FR,0.0,255.59131,20.259224,0,32,ART_2020305_093018.FR,13.524485
ART_2020305_093018.FR,0.0,232.933,22.271727,0,23,ART_2020305_094018.FR,12.3887415
ART_2020305_094018.FR,0.0,219.8099,23.341587,0,9,ART_2020305_095018.FR,11.356879
ART_2020305_095018.FR,0.0,194.20126,23.698545,0,0,ART_2020305_100018.FR,10.408038
ART_2020305_100018.FR,0.0,198.74387,23.457739,0,0,ART_2020305_101018.FR,9.717867
ART_2020305_101018.FR,0.0,178.75623,22.796646,0,0,ART_2020305_102018.FR,9.361702
ART_2020305_102018.FR,3.2607942,170.34006,22.153406,0,0,ART_2020305_103018.FR,9.092017
ART_2020305_103018.FR,0.41554177,221.01811,21.539007,0,0,ART_2020305_104018.FR,9.593342
ART_2020305_104018.FR,0.0,202.91837,21.484,0,0,ART_2020305_105018.FR,9.1413555
ART_2020305_105018.FR,1.2938457,189.17111,21.542562,0,0,ART_2020305_110018.FR,7.3280115
ART_2020305_110018.FR,0.7692768,178.94026,20.9311,0,0,ART_2020305_111018.FR,7.05466
ART_2020305_111018.FR,0.0,164.36716,20.366142,0,0,ART_2020305_112018.FR,6.8494163
ART_2020305_112018.FR,0.8024374,156.7709,19.874651,0,0,ART_2020305_113018.FR,6.640738
ART_2020305_113018.FR,1.1041367,148.81143,19.44681,0,0,ART_2020305_114018.FR,6.484735
ART_2020305_114018.FR,0.505862,141.47256,19.089401,0,0,ART_2020305_115018.FR,6.320864
ART_2020305_115018.FR,0.0,135.217,18.783657,0,0,ART_2020305_120018.FR,6.1778126
ART_2020305_120018.FR,1.3368326,133.60258,18.514627,0,0,ART_2020305_121018.FR,6.039813
ART_2020305_121018.FR,1.4917227,128.33916,18.298319,0,0,ART_2020305_122018.FR,5.940319
ART_2020305_122018.FR,0.38718095,123.364426,18.141403,0,0,ART_2020305_123018.FR,5.8549614
ART_2020305_123018.FR,0.0,120.41618,18.024359,0,0,ART_2020305_124018.FR,5.853356
ART_2020305_124018.FR,0.5519216,119.08281,17.938623,0,0,ART_2020305_125018.FR,5.8345346
ART_2020305_125018.FR,0.0,114.04337,17.8865,0,0,ART_2020305_130018.FR,5.8441153
ART_2020305_130018.FR,1.3922197,114.639694,17.8639,0,0,ART_2020305_131018.FR,5.853876
ART_2020305_131018.FR,1.8822645,109.85099,17.882069,0,0,ART_2020305_132018.FR,5.8777547
ART_2020305_132018.FR,2.027199,108.82605,17.911299,0,0,ART_2020305_133018.FR,5.9325147
ART_2020305_133018.FR,1.9994607,111.51038,17.950447,0,0,ART_2020305_134018.FR,5.9642124
ART_2020305_134018.FR,1.3457835,108.1329,18.018034,0,0,ART_2020305_135018.FR,6.0303364
ART_2020305_135018.FR,1.5564663,105.229,18.153505,0,0,ART_2020305_140018.FR,6.108454
ART_2020305_140018.FR,1.7101021,107.07831,18.372833,0,0,ART_2020305_141018.FR,6.2550755
ART_2020305_141018.FR,1.1463395,106.43086,18.710197,0,0,ART_2020305_142018.FR,6.423506
ART_2020305_142018.FR,1.3754741,105.12306,19.168903,0,0,ART_2020305_143018.FR,6.6919713
ART_2020305_143018.FR,1.757171,104.49888,19.635187,0,0,ART_2020305_144018.FR,6.863002
ART_2020305_144018.FR,1.9341007,104.41844,19.870064,0,0,ART_2020305_145018.FR,6.9666095
ART_2020305_145018.FR,0.9876087,104.69289,19.827372,0,0,ART_2020305_150018.FR,6.941176
ART_2020305_150018.FR,1.3698717,103.4192,19.791452,0,0,ART_2020305_151018.FR,7.0359993
ART_2020305_151018.FR,1.2607433,103.38126,19.886576,0,0,ART_2020305_152018.FR,7.127863
ART_2020305_152018.FR,2.1389341,103.72162,20.054234,0,0,ART_2020305_153018.FR,7.275939
ART_2020305_153018.FR,1.9333848,104.105446,20.211731,0,0,ART_2020305_154018.FR,7.4159794
ART_2020305_154018.FR,1.9126854,110.63145,20.37561,0,0,ART_2020305_155018.FR,7.6090126
ART_2020305_155018.FR,2.2638338,105.27622,20.546844,0,0,ART_2020305_160018.FR,7.7181473
ART_2020305_160018.FR,2.4203827,106.71542,20.710436,0,0,ART_2020305_161018.FR,7.876347
ART_2020305_161018.FR,2.274785,108.28725,20.86644,0,0,ART_2020305_162018.FR,8.0360565
ART_2020305_162018.FR,2.0785594,110.307335,21.007557,0,0,ART_2020305_163018.FR,8.1842
ART_2020305_163018.FR,0.56862074,112.4971,21.129156,0,0,ART_2020305_164018.FR,8.368723
ART_2020305_164018.FR,2.618702,114.9564,21.228588,0,0,ART_2020305_165018.FR,8.518561
ART_2020305_165018.FR,2.4210272,116.93895,21.302956,0,0,ART_2020305_170018.FR,8.742778
ART_2020305_170018.FR,0.22539936,117.91505,21.350092,0,0,ART_2020305_171018.FR,8.844782
ART_2020305_171018.FR,2.3247557,120.21928,21.376787,0,0,ART_2020305_172018.FR,9.020369
ART_2020305_172018.FR,2.138799,124.69882,21.38482,0,0,ART_2020305_173018.FR,9.196951
ART_2020305_173018.FR,2.0200908,128.23761,21.377989,0,0,ART_2020305_174018.FR,9.287938
ART_2020305_174018.FR,2.6710446,131.41757,21.356567,0,0,ART_2020305_175018.FR,9.451842
ART_2020305_175018.FR,2.3912184,136.2489,21.328783,0,0,ART_2020305_180018.FR,9.63495
ART_2020305_180018.FR,1.6370693,142.00278,21.29947,0,0,ART_2020305_181018.FR,9.688302
ART_2020305_181018.FR,2.5675304,148.39958,21.246948,0,0,ART_2020305_182018.FR,9.838737
ART_2020305_182018.FR,2.533862,155.77557,21.198586,0,0,ART_2020305_183018.FR,9.918124
ART_2020305_183018.FR,2.5588887,164.10022,21.168402,0,0,ART_2020305_184018.FR,10.062264
ART_2020305_184018.FR,2.5808718,170.80888,21.200336,0,0,ART_2020305_185018.FR,10.152926
ART_2020305_185018.FR,2.3558095,170.04471,21.30485,0,0,ART_2020305_190018.FR,10.515694
ART_2020305_190018.FR,2.573896,189.84169,21.354324,0,0,ART_2020305_191018.FR,10.513976
ART_2020305_191018.FR,2.4917672,205.20444,21.134724,0,0,ART_2020305_192018.FR,10.459003
ART_2020305_192018.FR,2.3085306,224.04776,20.629438,0,0,ART_2020305_193018.FR,10.262718
ART_2020305_193018.FR,2.5524688,244.37984,20.079348,0,0,ART_2020305_194018.FR,10.047043
ART_2020305_194018.FR,1.0408248,269.63977,19.63499,0,0,ART_2020305_195018.FR,9.942067
ART_2020305_195018.FR,0.7559077,301.0161,19.306236,0,0,ART_2020305_200018.FR,9.900475
ART_2020305_200018.FR,2.6576076,276.32144,19.031803,0,0,ART_2020305_201018.FR,9.904467
ART_2020305_201018.FR,2.0244627,311.54865,18.78786,0,0,ART_2020305_202018.FR,10.004084
ART_2020305_202018.FR,2.90439,321.3745,18.46529,0,0,ART_2020305_203018.FR,10.570098
ART_2020305_203018.FR,1.4945567,343.41898,17.552385,0,0,ART_2020305_204018.FR,10.766256
ART_2020305_204018.FR,1.9694037,306.43423,16.210054,0,0,ART_2020305_205018.FR,9.194159
ART_2020305_205018.FR,2.1380074,311.5382,14.858403,0,0,ART_2020305_210018.FR,8.225942
